2021-06-07 23:47:34,445 : Flow Logger HTML_f : Starting HTML Conversion To Json | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:40,953 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14006' | prevHeadingCurrId :- '14005' | prevHeadingFoundId :- '14005'
2021-06-08 01:45:41,299 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '5. hinweise art(en) anwendung' | Qrd txt :- '5. hinweise art(en) anwendung' | Matched :- 'True'
2021-06-08 01:45:41,307 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed In Lowercase  :  | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '5.       Hinweise zur UND ART(EN) DER ANWENDUNG' | Qrd txt :- '5. HINWEISE ZUR UND ART(EN) DER ANWENDUNG' | Matched :- 'True'
2021-06-08 01:45:41,315 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14007' | prevHeadingCurrId :- '14006' | prevHeadingFoundId :- '14006'
2021-06-08 01:45:41,841 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '6. WARNHINWEIS, DASS DAS ARZNEIMITTEL FÜR KINDER UNZUGÄNGLICH AUFZUBEWAHREN IST' | Qrd txt :- '6. WARNHINWEIS, DASS DAS ARZNEIMITTEL FÜR KINDER UNZUGÄNGLICH AUFZUBEWAHREN IST' | Matched :- 'True'
2021-06-08 01:45:41,849 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14008' | prevHeadingCurrId :- '14007' | prevHeadingFoundId :- '14007'
2021-06-08 01:45:42,105 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '7. WEITERE WARNHINWEISE, FALLS ERFORDERLICH' | Qrd txt :- '7. WEITERE WARNHINWEISE, FALLS ERFORDERLICH' | Matched :- 'True'
2021-06-08 01:45:42,113 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14009' | prevHeadingCurrId :- '14008' | prevHeadingFoundId :- '14008'
2021-06-08 01:45:42,154 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '8. VERFALLDATUM' | Qrd txt :- '8. VERFALLDATUM' | Matched :- 'True'
2021-06-08 01:45:42,162 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14010' | prevHeadingCurrId :- '14009' | prevHeadingFoundId :- '14009'
2021-06-08 01:45:42,439 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '9. BESONDERE VORSICHTSMASSNAHMEN FÜR DIE AUFBEWAHRUNG' | Qrd txt :- '9. BESONDERE VORSICHTSMASSNAHMEN FÜR DIE AUFBEWAHRUNG' | Matched :- 'True'
2021-06-08 01:45:42,447 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14011' | prevHeadingCurrId :- '14010' | prevHeadingFoundId :- '14010'
2021-06-08 01:45:43,237 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '10. GEGEBENENFALLS BESONDERE VORSICHTSMASSNAHMEN FÜR DIE BESEITIGUNG VON NICHT VERWENDETEM ARZNEIMITTEL ODER DAVON STAMMENDEN ABFALLMATERIALIEN' | Qrd txt :- '10. GEGEBENENFALLS BESONDERE VORSICHTSMASSNAHMEN FÜR DIE BESEITIGUNG VON NICHT VERWENDETEM ARZNEIMITTEL ODER DAVON STAMMENDEN ABFALLMATERIALIEN' | Matched :- 'True'
2021-06-08 01:45:43,245 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14012' | prevHeadingCurrId :- '14011' | prevHeadingFoundId :- '14011'
2021-06-08 01:45:43,375 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '11. NAME UND ANSCHRIFT DES PHARMAZEUTISCHEN UNTERNEHMERS' | Qrd txt :- '11. NAME UND ANSCHRIFT DES PHARMAZEUTISCHEN UNTERNEHMERS' | Matched :- 'True'
2021-06-08 01:45:43,383 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14013' | prevHeadingCurrId :- '14012' | prevHeadingFoundId :- '14012'
2021-06-08 01:45:44,426 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '12. ZULASSUNGSNUMMER(N)' | Qrd txt :- '12. ZULASSUNGSNUMMER(N)' | Matched :- 'True'
2021-06-08 01:45:44,434 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14014' | prevHeadingCurrId :- '14013' | prevHeadingFoundId :- '14013'
2021-06-08 01:45:45,124 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '14. VERKAUFSABGRENZUNG' | Qrd txt :- '14. VERKAUFSABGRENZUNG' | Matched :- 'True'
2021-06-08 01:45:45,132 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Flow Is Broken | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14016' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14014'
2021-06-08 01:45:45,140 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14016' | prevHeadingCurrId :- '14014' | prevHeadingFoundId :- '14014'
2021-06-08 01:45:45,354 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '15. HINWEISE FÜR DEN GEBRAUCH' | Qrd txt :- '15. HINWEISE FÜR DEN GEBRAUCH' | Matched :- 'True'
2021-06-08 01:45:45,362 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14017' | prevHeadingCurrId :- '14016' | prevHeadingFoundId :- '14016'
2021-06-08 01:45:45,530 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '16. ANGABEN IN BLINDENSCHRIFT' | Qrd txt :- '16. ANGABEN IN BLINDENSCHRIFT' | Matched :- 'True'
2021-06-08 01:45:45,538 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14018' | prevHeadingCurrId :- '14017' | prevHeadingFoundId :- '14017'
2021-06-08 01:45:45,908 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '17. INDIVIDUELLES ERKENNUNGSMERKMAL – 2D-BARCODE' | Qrd txt :- '17. INDIVIDUELLES ERKENNUNGSMERKMAL – 2D-BARCODE' | Matched :- 'True'
2021-06-08 01:45:45,916 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14019' | prevHeadingCurrId :- '14018' | prevHeadingFoundId :- '14018'
2021-06-08 01:45:46,330 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '18. INDIVIDUELLES ERKENNUNGSMERKMAL – VOM MENSCHEN LESBARES FORMAT' | Qrd txt :- '18. INDIVIDUELLES ERKENNUNGSMERKMAL – VOM MENSCHEN LESBARES FORMAT' | Matched :- 'True'
2021-06-08 01:45:46,338 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14020' | prevHeadingCurrId :- '14019' | prevHeadingFoundId :- '14019'
2021-06-08 01:45:46,351 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed : Contains<>|82.35|(68, 88, 86)|0.905| | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- 'ANGABEN AUF DER ÄUSSEREN UMHÜLLUNG' | Qrd txt :- 'ANGABEN <AUF DER ÄUSSEREN UMHÜLLUNG> <UND> <AUF DEM BEHÄLTNIS>' | Matched :- 'True'
2021-06-08 01:45:46,356 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Failed Top Heading Found After Bottom Headings | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14002' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14020'
2021-06-08 01:45:46,609 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : End Of Sub Section | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json
2021-06-08 01:45:46,621 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed : Contains<>|82.35|(68, 88, 86)|0.905| | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- 'ANGABEN AUF DER ÄUSSEREN UMHÜLLUNG' | Qrd txt :- 'ANGABEN <AUF DER ÄUSSEREN UMHÜLLUNG> <UND> <AUF DEM BEHÄLTNIS>' | Matched :- 'True'
2021-06-08 01:45:46,621 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : (2, 2.0, 'CAP') Validation Passed As Current Heading Is Same As Previous H1 Heading | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14002' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-06-08 01:45:46,776 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS' | Qrd txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS' | Matched :- 'True'
2021-06-08 01:45:46,784 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14003' | prevHeadingCurrId :- '14002' | prevHeadingFoundId :- '14002'
2021-06-08 01:45:47,252 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '2. WIRKSTOFF(E)' | Qrd txt :- '2. WIRKSTOFF(E)' | Matched :- 'True'
2021-06-08 01:45:47,260 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14004' | prevHeadingCurrId :- '14003' | prevHeadingFoundId :- '14003'
2021-06-08 01:45:47,394 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '3. SONSTIGE BESTANDTEILE' | Qrd txt :- '3. SONSTIGE BESTANDTEILE' | Matched :- 'True'
2021-06-08 01:45:47,402 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14005' | prevHeadingCurrId :- '14004' | prevHeadingFoundId :- '14004'
2021-06-08 01:45:47,672 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '4. DARREICHUNGSFORM UND INHALT' | Qrd txt :- '4. DARREICHUNGSFORM UND INHALT' | Matched :- 'True'
2021-06-08 01:45:47,680 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14006' | prevHeadingCurrId :- '14005' | prevHeadingFoundId :- '14005'
2021-06-08 01:45:48,037 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '5. hinweise art(en) anwendung' | Qrd txt :- '5. hinweise art(en) anwendung' | Matched :- 'True'
2021-06-08 01:45:48,045 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed In Lowercase  :  | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '5.       Hinweise zur UND ART(EN) DER ANWENDUNG' | Qrd txt :- '5. HINWEISE ZUR UND ART(EN) DER ANWENDUNG' | Matched :- 'True'
2021-06-08 01:45:48,045 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14007' | prevHeadingCurrId :- '14006' | prevHeadingFoundId :- '14006'
2021-06-08 01:45:48,589 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '6. WARNHINWEIS, DASS DAS ARZNEIMITTEL FÜR KINDER UNZUGÄNGLICH AUFZUBEWAHREN IST' | Qrd txt :- '6. WARNHINWEIS, DASS DAS ARZNEIMITTEL FÜR KINDER UNZUGÄNGLICH AUFZUBEWAHREN IST' | Matched :- 'True'
2021-06-08 01:45:48,597 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14008' | prevHeadingCurrId :- '14007' | prevHeadingFoundId :- '14007'
2021-06-08 01:45:48,846 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '7. WEITERE WARNHINWEISE, FALLS ERFORDERLICH' | Qrd txt :- '7. WEITERE WARNHINWEISE, FALLS ERFORDERLICH' | Matched :- 'True'
2021-06-08 01:45:48,851 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14009' | prevHeadingCurrId :- '14008' | prevHeadingFoundId :- '14008'
2021-06-08 01:45:48,891 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '8. VERFALLDATUM' | Qrd txt :- '8. VERFALLDATUM' | Matched :- 'True'
2021-06-08 01:45:48,899 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14010' | prevHeadingCurrId :- '14009' | prevHeadingFoundId :- '14009'
2021-06-08 01:45:49,194 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '9. BESONDERE VORSICHTSMASSNAHMEN FÜR DIE AUFBEWAHRUNG' | Qrd txt :- '9. BESONDERE VORSICHTSMASSNAHMEN FÜR DIE AUFBEWAHRUNG' | Matched :- 'True'
2021-06-08 01:45:49,202 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14011' | prevHeadingCurrId :- '14010' | prevHeadingFoundId :- '14010'
2021-06-08 01:45:49,875 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '10. GEGEBENENFALLS BESONDERE VORSICHTSMASSNAHMEN FÜR DIE BESEITIGUNG VON NICHT VERWENDETEM ARZNEIMITTEL ODER DAVON STAMMENDEN ABFALLMATERIALIEN' | Qrd txt :- '10. GEGEBENENFALLS BESONDERE VORSICHTSMASSNAHMEN FÜR DIE BESEITIGUNG VON NICHT VERWENDETEM ARZNEIMITTEL ODER DAVON STAMMENDEN ABFALLMATERIALIEN' | Matched :- 'True'
2021-06-08 01:45:49,883 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14012' | prevHeadingCurrId :- '14011' | prevHeadingFoundId :- '14011'
2021-06-08 01:45:50,019 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '11. NAME UND ANSCHRIFT DES PHARMAZEUTISCHEN UNTERNEHMERS' | Qrd txt :- '11. NAME UND ANSCHRIFT DES PHARMAZEUTISCHEN UNTERNEHMERS' | Matched :- 'True'
2021-06-08 01:45:50,027 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14013' | prevHeadingCurrId :- '14012' | prevHeadingFoundId :- '14012'
2021-06-08 01:45:51,036 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '12. ZULASSUNGSNUMMER(N)' | Qrd txt :- '12. ZULASSUNGSNUMMER(N)' | Matched :- 'True'
2021-06-08 01:45:51,052 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14014' | prevHeadingCurrId :- '14013' | prevHeadingFoundId :- '14013'
2021-06-08 01:45:51,496 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '14. VERKAUFSABGRENZUNG' | Qrd txt :- '14. VERKAUFSABGRENZUNG' | Matched :- 'True'
2021-06-08 01:45:51,504 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Flow Is Broken | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14016' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14014'
2021-06-08 01:45:51,512 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14016' | prevHeadingCurrId :- '14014' | prevHeadingFoundId :- '14014'
2021-06-08 01:45:51,629 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '15. HINWEISE FÜR DEN GEBRAUCH' | Qrd txt :- '15. HINWEISE FÜR DEN GEBRAUCH' | Matched :- 'True'
2021-06-08 01:45:51,637 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14017' | prevHeadingCurrId :- '14016' | prevHeadingFoundId :- '14016'
2021-06-08 01:45:51,757 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '16. ANGABEN IN BLINDENSCHRIFT' | Qrd txt :- '16. ANGABEN IN BLINDENSCHRIFT' | Matched :- 'True'
2021-06-08 01:45:51,765 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14018' | prevHeadingCurrId :- '14017' | prevHeadingFoundId :- '14017'
2021-06-08 01:45:52,095 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '17. INDIVIDUELLES ERKENNUNGSMERKMAL – 2D-BARCODE' | Qrd txt :- '17. INDIVIDUELLES ERKENNUNGSMERKMAL – 2D-BARCODE' | Matched :- 'True'
2021-06-08 01:45:52,103 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14019' | prevHeadingCurrId :- '14018' | prevHeadingFoundId :- '14018'
2021-06-08 01:45:52,466 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '18. INDIVIDUELLES ERKENNUNGSMERKMAL – VOM MENSCHEN LESBARES FORMAT' | Qrd txt :- '18. INDIVIDUELLES ERKENNUNGSMERKMAL – VOM MENSCHEN LESBARES FORMAT' | Matched :- 'True'
2021-06-08 01:45:52,474 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14020' | prevHeadingCurrId :- '14019' | prevHeadingFoundId :- '14019'
2021-06-08 01:45:52,483 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed : Contains<>|82.35|(68, 88, 86)|0.905| | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- 'ANGABEN AUF DER ÄUSSEREN UMHÜLLUNG' | Qrd txt :- 'ANGABEN <AUF DER ÄUSSEREN UMHÜLLUNG> <UND> <AUF DEM BEHÄLTNIS>' | Matched :- 'True'
2021-06-08 01:45:52,491 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Failed Top Heading Found After Bottom Headings | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14002' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14020'
2021-06-08 01:45:52,681 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : End Of Sub Section | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json
2021-06-08 01:45:52,689 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed : Contains<>|82.35|(68, 88, 86)|0.905| | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- 'ANGABEN AUF DER ÄUSSEREN UMHÜLLUNG' | Qrd txt :- 'ANGABEN <AUF DER ÄUSSEREN UMHÜLLUNG> <UND> <AUF DEM BEHÄLTNIS>' | Matched :- 'True'
2021-06-08 01:45:52,697 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : (2, 2.0, 'CAP') Validation Passed As Current Heading Is Same As Previous H1 Heading | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14002' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-06-08 01:45:52,805 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS' | Qrd txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS' | Matched :- 'True'
2021-06-08 01:45:52,805 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14003' | prevHeadingCurrId :- '14002' | prevHeadingFoundId :- '14002'
2021-06-08 01:45:53,148 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '2. WIRKSTOFF(E)' | Qrd txt :- '2. WIRKSTOFF(E)' | Matched :- 'True'
2021-06-08 01:45:53,156 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14004' | prevHeadingCurrId :- '14003' | prevHeadingFoundId :- '14003'
2021-06-08 01:45:53,277 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '3. SONSTIGE BESTANDTEILE' | Qrd txt :- '3. SONSTIGE BESTANDTEILE' | Matched :- 'True'
2021-06-08 01:45:53,293 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14005' | prevHeadingCurrId :- '14004' | prevHeadingFoundId :- '14004'
2021-06-08 01:45:53,512 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '4. DARREICHUNGSFORM UND INHALT' | Qrd txt :- '4. DARREICHUNGSFORM UND INHALT' | Matched :- 'True'
2021-06-08 01:45:53,520 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14006' | prevHeadingCurrId :- '14005' | prevHeadingFoundId :- '14005'
2021-06-08 01:45:53,844 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '5. hinweise art(en) anwendung' | Qrd txt :- '5. hinweise art(en) anwendung' | Matched :- 'True'
2021-06-08 01:45:53,844 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed In Lowercase  :  | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '5.       Hinweise zur UND ART(EN) DER ANWENDUNG' | Qrd txt :- '5. HINWEISE ZUR UND ART(EN) DER ANWENDUNG' | Matched :- 'True'
2021-06-08 01:45:53,853 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14007' | prevHeadingCurrId :- '14006' | prevHeadingFoundId :- '14006'
2021-06-08 01:45:54,384 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '6. WARNHINWEIS, DASS DAS ARZNEIMITTEL FÜR KINDER UNZUGÄNGLICH AUFZUBEWAHREN IST' | Qrd txt :- '6. WARNHINWEIS, DASS DAS ARZNEIMITTEL FÜR KINDER UNZUGÄNGLICH AUFZUBEWAHREN IST' | Matched :- 'True'
2021-06-08 01:45:54,392 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14008' | prevHeadingCurrId :- '14007' | prevHeadingFoundId :- '14007'
2021-06-08 01:45:54,662 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '7. WEITERE WARNHINWEISE, FALLS ERFORDERLICH' | Qrd txt :- '7. WEITERE WARNHINWEISE, FALLS ERFORDERLICH' | Matched :- 'True'
