,id,Procedure type,Document type,Language code,Display code,Name,parent_id,Mandatory
12,31012,CAP,Package leaflet,en,,Driving and using machines,31005.0,True
13,31013,CAP,Package leaflet,en,,X contains {name the excipient(s)},31005.0,False
14,31014,CAP,Package leaflet,en,3,How to <take> <use> X ,31001.0,True
15,31015,CAP,Package leaflet,en,,Use in children <and adolescents>,31014.0,False
16,31016,CAP,Package leaflet,en,,If you <take> <use> more X than you should,31014.0,False
17,31017,CAP,Package leaflet,en,,If you forget to <take> <use> X>,31014.0,False
18,31018,CAP,Package leaflet,en,,If you stop <taking> <using> X>,31014.0,False
19,31019,CAP,Package leaflet,en,4,Possible side effects,31001.0,True
20,31020,CAP,Package leaflet,en,,Additional side effects in children <and adolescents>,31019.0,False
21,31021,CAP,Package leaflet,en,,Reporting of side effects,31019.0,True
22,31022,CAP,Package leaflet,en,5,How to store X,31001.0,True
23,31023,CAP,Package leaflet,en,6,Contents of the pack and other information,31001.0,True
24,31024,CAP,Package leaflet,en,,What X contains ,31023.0,True
25,31025,CAP,Package leaflet,en,,What X looks like and contents of the pack,31023.0,True
26,31026,CAP,Package leaflet,en,,Marketing Authorisation Holder <and Manufacturer>,31023.0,True
27,31027,CAP,Package leaflet,en,,"For any information about this medicine, please contact the local representative of the Marketing Authorisation Holder:",31023.0,False
28,31028,CAP,Package leaflet,en,,This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.,31023.0,True
29,31029,CAP,Package leaflet,en,,Other sources of information,31023.0,False
30,31030,CAP,Package leaflet,en,,The following information is intended for healthcare professionals only:,31001.0,False
1,32001,NAP,SmPC,en,,SUMMARY OF PRODUCT CHARACTERISTICS,,True
2,32002,NAP,SmPC,en,,qThis medicinal product is subject to additional monitoring. This will allow quick identification of new safety information. Healthcare professionals are asked to report any suspected adverse reactions. See section 4.8 for how to report adverse reactions.>,32001.0,False
3,32003,NAP,SmPC,en,1,NAME OF THE MEDICINAL PRODUCT,32001.0,True
4,32004,NAP,SmPC,en,2,QUALITATIVE AND QUANTITATIVE COMPOSITION,32001.0,True
5,32005,NAP,SmPC,en,,Excipient(s) with known effect,32004.0,False
6,32006,NAP,SmPC,en,3,PHARMACEUTICAL FORM,32001.0,True
7,32007,NAP,SmPC,en,4,CLINICAL PARTICULARS,32001.0,True
8,32008,NAP,SmPC,en,4.1,Therapeutic indications,32007.0,True
9,32009,NAP,SmPC,en,4.2,Posology and method of administration,32007.0,True
10,32010,NAP,SmPC,en,,Posology,32009.0,True
11,32011,NAP,SmPC,en,,Paediatric population,32010.0,True
12,32012,NAP,SmPC,en,,Method of administration ,32009.0,True
13,32013,NAP,SmPC,en,,Precautions to be taken before handling or administering the medicinal product,32012.0,False
14,32014,NAP,SmPC,en,4.3,Contraindications,32007.0,True
15,32015,NAP,SmPC,en,4.4,Special warnings and precautions for use,32007.0,True
16,32016,NAP,SmPC,en,,Traceability,32015.0,False
17,32017,NAP,SmPC,en,,Paediatric population,32015.0,False
18,32018,NAP,SmPC,en,4.5,Interaction with other medicinal products and other forms of interaction,32007.0,True
19,32019,NAP,SmPC,en,,Paediatric population,32018.0,False
20,32020,NAP,SmPC,en,4.6,"Fertility, pregnancy and lactation",32007.0,True
21,32021,NAP,SmPC,en,,Pregnancy,32020.0,False
22,32022,NAP,SmPC,en,,Breast-feeding,32020.0,False
23,32023,NAP,SmPC,en,,Fertility,32020.0,False
24,32024,NAP,SmPC,en,4.7,Effects on ability to drive and use machines,32007.0,True
25,32025,NAP,SmPC,en,4.8,Undesirable effects,32007.0,True
26,32026,NAP,SmPC,en,,Paediatric population,32025.0,False
27,32027,NAP,SmPC,en,,Reporting of suspected adverse reactions,32025.0,True
28,32028,NAP,SmPC,en,4.9,Overdose,32007.0,True
29,32029,NAP,SmPC,en,,Paediatric population,32028.0,False
30,32030,NAP,SmPC,en,5,PHARMACOLOGICAL PROPERTIES,32001.0,True
31,32031,NAP,SmPC,en,5.1,Pharmacodynamic properties,32030.0,True
32,32032,NAP,SmPC,en,,Mechanism of action,32031.0,False
33,32033,NAP,SmPC,en,,Pharmacodynamic effects,32031.0,False
34,32034,NAP,SmPC,en,,Clinical efficacy and safety,32031.0,False
35,32035,NAP,SmPC,en,,Paediatric population,32031.0,False
36,32036,NAP,SmPC,en,5.2,Pharmacokinetic properties,32030.0,True
37,32037,NAP,SmPC,en,,Absorption,32036.0,False
38,32038,NAP,SmPC,en,,Distribution,32036.0,False
39,32039,NAP,SmPC,en,,Biotransformation,32036.0,False
40,32040,NAP,SmPC,en,,Elimination,32036.0,False
41,32041,NAP,SmPC,en,,Linearity/non-linearity,32036.0,False
42,32042,NAP,SmPC,en,,Pharmacokinetic/pharmacodynamic relationship(s),32036.0,False
43,32043,NAP,SmPC,en,5.3,Preclinical safety data,32030.0,True
44,32044,NAP,SmPC,en,,Environmental risk assessment (ERA),32043.0,False
45,32045,NAP,SmPC,en,6,PHARMACEUTICAL PARTICULARS,32001.0,True
46,32046,NAP,SmPC,en,6.1,List of excipients,32045.0,True
47,32047,NAP,SmPC,en,6.2,Incompatibilities,32045.0,True
48,32048,NAP,SmPC,en,6.3,Shelf life,32045.0,True
49,32049,NAP,SmPC,en,6.4,Special precautions for storage,32045.0,True
50,32050,NAP,SmPC,en,6.5,Nature and contents of container,32045.0,True
51,32051,NAP,SmPC,en,6.6,Special precautions for disposal <and other handling>,32045.0,True
52,32052,NAP,SmPC,en,,Use in the paediatric population,32051.0,False
53,32053,NAP,SmPC,en,7,MARKETING AUTHORISATION HOLDER,32001.0,True
54,32054,NAP,SmPC,en,8,MARKETING AUTHORISATION NUMBER(S),32001.0,True
55,32055,NAP,SmPC,en,9,DATE OF FIRST AUTHORISATION/RENEWAL OF THE AUTHORISATION,32001.0,True
56,32056,NAP,SmPC,en,10,DATE OF REVISION OF THE TEXT,32001.0,True
57,32057,NAP,SmPC,en,11,DOSIMETRY,32001.0,False
58,32058,NAP,SmPC,en,12,INSTRUCTIONS FOR PREPARATION OF RADIOPHARMACEUTICALS,32001.0,False
1,33001,NAP,Labelling,en,,LABELLING ,,True
2,33002,NAP,Labelling,en,,PARTICULARS TO APPEAR ON <THE OUTER PACKAGING> <AND> <THE IMMEDIATE PACKAGING>,33001.0,True
3,33003,NAP,Labelling,en,1,NAME OF THE MEDICINAL PRODUCT,33002.0,True
4,33004,NAP,Labelling,en,2,STATEMENT OF ACTIVE SUBSTANCE(S),33002.0,True
5,33005,NAP,Labelling,en,3,LIST OF EXCIPIENTS,33002.0,True
6,33006,NAP,Labelling,en,4,PHARMACEUTICAL FORM AND CONTENTS,33002.0,True
7,33007,NAP,Labelling,en,5,METHOD AND ROUTE(S) OF ADMINISTRATION,33002.0,True
8,33008,NAP,Labelling,en,6,SPECIAL WARNING THAT THE MEDICINAL PRODUCT MUST BE STORED OUT OF THE SIGHT AND REACH OF CHILDREN,33002.0,True
9,33009,NAP,Labelling,en,7,"OTHER SPECIAL WARNING(S), IF NECESSARY",33002.0,True
10,33010,NAP,Labelling,en,8,EXPIRY DATE,33002.0,True
11,33011,NAP,Labelling,en,9,SPECIAL STORAGE CONDITIONS,33002.0,True
12,33012,NAP,Labelling,en,10,"SPECIAL PRECAUTIONS FOR DISPOSAL OF UNUSED MEDICINAL PRODUCTS OR WASTE MATERIALS DERIVED FROM SUCH MEDICINAL PRODUCTS, IF APPROPRIATE",33002.0,True
13,33013,NAP,Labelling,en,11,NAME AND ADDRESS OF THE MARKETING AUTHORISATION HOLDER,33002.0,True
14,33014,NAP,Labelling,en,12,MARKETING AUTHORISATION NUMBER(S) ,33002.0,True
15,33015,NAP,Labelling,en,13,BATCH NUMBER,33002.0,True
16,33016,NAP,Labelling,en,14,GENERAL CLASSIFICATION FOR SUPPLY,33002.0,True
17,33017,NAP,Labelling,en,15,INSTRUCTIONS ON USE,33002.0,True
18,33018,NAP,Labelling,en,16,INFORMATION IN BRAILLE,33002.0,True
19,33019,NAP,Labelling,en,17,UNIQUE IDENTIFIER – 2D BARCODE,33002.0,True
20,33020,NAP,Labelling,en,18,UNIQUE IDENTIFIER - HUMAN READABLE DATA,33002.0,True
21,33021,NAP,Labelling,en,,MINIMUM PARTICULARS TO APPEAR ON BLISTERS OR STRIPS,33001.0,True
22,33022,NAP,Labelling,en,1,NAME OF THE MEDICINAL PRODUCT,33021.0,True
23,33023,NAP,Labelling,en,2,NAME OF THE MARKETING AUTHORISATION HOLDER,33021.0,True
24,33024,NAP,Labelling,en,3,EXPIRY DATE,33021.0,True
25,33025,NAP,Labelling,en,4,BATCH NUMBER,33021.0,True
26,33026,NAP,Labelling,en,5,OTHER,33021.0,True
27,33027,NAP,Labelling,en,,MINIMUM PARTICULARS TO APPEAR ON SMALL IMMEDIATE PACKAGING UNITS,33001.0,True
28,33028,NAP,Labelling,en,1,NAME OF THE MEDICINAL PRODUCT AND ROUTE(S) OF ADMINISTRATION,33027.0,True
29,33029,NAP,Labelling,en,2,METHOD OF ADMINISTRATION,33027.0,True
30,33030,NAP,Labelling,en,3,EXPIRY DATE,33027.0,True
31,33031,NAP,Labelling,en,4,BATCH NUMBER,33027.0,True
32,33032,NAP,Labelling,en,5,"CONTENTS BY WEIGHT, BY VOLUME OR BY UNIT",33027.0,True
33,33033,NAP,Labelling,en,6,OTHER,33027.0,True
1,34001,NAP,Package leaflet,en,,PACKAGE LEAFLET,,True
2,34002,NAP,Package leaflet,en,,q This medicine is subject to additional monitoring. This will allow quick identification of new safety information. You can help by reporting any side effects you may get. See the end of section 4 for how to report side effects.,34001.0,False
3,34003,NAP,Package leaflet,en,,What is in this leaflet,34001.0,True
4,34004,NAP,Package leaflet,en,1,What X is and what it is used for,34001.0,True
5,34005,NAP,Package leaflet,en,2,What you need to know before you <take> <use> X ,34001.0,True
6,34006,NAP,Package leaflet,en,,Do not <take> <use> X,34005.0,True
7,34007,NAP,Package leaflet,en,,Warnings and precautions ,34005.0,True
8,34008,NAP,Package leaflet,en,,Children <and adolescents>,34005.0,True
9,34009,NAP,Package leaflet,en,,Other medicines and X,34005.0,True
10,34010,NAP,Package leaflet,en,,"X with <food> <and> <,> <drink> <and> <alcohol>",34005.0,True
11,34011,NAP,Package leaflet,en,,"Pregnancy <and> <,> breast-feeding <and fertility>",34005.0,True
12,34012,NAP,Package leaflet,en,,Driving and using machines,34005.0,True
13,34013,NAP,Package leaflet,en,,X contains {name the excipient(s)},34005.0,False
14,34014,NAP,Package leaflet,en,3,How to <take> <use> X ,34001.0,True
15,34015,NAP,Package leaflet,en,,Use in children <and adolescents>,34014.0,False
16,34016,NAP,Package leaflet,en,,If you <take> <use> more X than you should,34014.0,False
17,34017,NAP,Package leaflet,en,,If you forget to <take> <use> X>,34014.0,False
18,34018,NAP,Package leaflet,en,,If you stop <taking> <using> X>,34014.0,False
19,34019,NAP,Package leaflet,en,4,Possible side effects,34001.0,True
20,34020,NAP,Package leaflet,en,,Additional side effects in children <and adolescents>,34019.0,False
21,34021,NAP,Package leaflet,en,,Reporting of side effects,34019.0,True
22,34022,NAP,Package leaflet,en,5,How to store X,34001.0,True
23,34023,NAP,Package leaflet,en,6,Contents of the pack and other information,34001.0,True
24,34024,NAP,Package leaflet,en,,What X contains ,34023.0,True
25,34025,NAP,Package leaflet,en,,What X looks like and contents of the pack,34023.0,True
26,34026,NAP,Package leaflet,en,,Marketing Authorisation Holder and Manufacturer,34023.0,True
27,34027,NAP,Package leaflet,en,,This medicinal product is authorised in the Member States of the EEA under the following names :,34023.0,False
28,34028,NAP,Package leaflet,en,,This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.,34023.0,True
29,34029,NAP,Package leaflet,en,,Other sources of information,34023.0,False
30,34030,NAP,Package leaflet,en,,The following information is intended for healthcare professionals only:,34001.0,False
