,id,Procedure type,Document type,Language code,Display code,Name,parent_id,Mandatory,heading_id
243,7002,CAP,Package leaflet,cs,,"qTento přípravek podléhá dalšímu sledování. To umožní rychlé získání nových informací o bezpečnosti. Můžete přispět tím, že nahlásíte jakékoli nežádoucí účinky, které se u Vás vyskytnou. Jak hlásit nežádoucí účinky je popsáno v závěru bodu 4.",7001.0,False,2
244,7003,CAP,Package leaflet,cs,,Co naleznete v této příbalové informaci,7001.0,True,3
245,7004,CAP,Package leaflet,cs,1,Co je <přípravek> X a k čemu se používá,7001.0,True,4
246,7005,CAP,Package leaflet,cs,2,"Čemu musíte věnovat pozornost, než začnete <přípravek> X <užívat> <používat> ",7001.0,True,5
247,7006,CAP,Package leaflet,cs,,<Neužívejte> <Nepoužívejte> <přípravek> X,7005.0,True,6
248,7007,CAP,Package leaflet,cs,,Upozornění a opatření ,7005.0,True,7
249,7008,CAP,Package leaflet,cs,,Děti <a dospívající>,7005.0,True,8
250,7009,CAP,Package leaflet,cs,,Další léčivé přípravky a <přípravek> X,7005.0,True,9
251,7010,CAP,Package leaflet,cs,,"<Přípravek> X s <jídlem> <a> <,> <pitím> <a> <alkoholem>",7005.0,True,10
252,7011,CAP,Package leaflet,cs,,"Těhotenství <a> <,> kojení <a plodnost>",7005.0,True,11
253,7012,CAP,Package leaflet,cs,,Řízení dopravních prostředků a obsluha strojů,7005.0,True,12
254,7013,CAP,Package leaflet,cs,,<Přípravek> X obsahuje {název pomocné látky/pomocných látek},7005.0,False,13
255,7014,CAP,Package leaflet,cs,3,Jak se <přípravek> X <užívá> <používá>,7001.0,True,14
256,7015,CAP,Package leaflet,cs,,Použití u dětí <a dospívajících>,7014.0,False,15
257,7016,CAP,Package leaflet,cs,,"Jestliže jste <užil(a)> <použil(a)> více <přípravku>X, než jste měl(a)",7014.0,False,16
258,7017,CAP,Package leaflet,cs,,Jestliže jste zapomněl(a) <užít> <použít> <přípravek>X,7014.0,False,17
259,7018,CAP,Package leaflet,cs,,Jestliže jste přestal(a) <užívat> <používat> <přípravek>X,7014.0,False,18
260,7019,CAP,Package leaflet,cs,4,Možné nežádoucí účinky,7001.0,True,19
261,7020,CAP,Package leaflet,cs,,Další nežádoucí účinky u dětí <a dospívajících>,7019.0,False,20
262,7021,CAP,Package leaflet,cs,,Hlášení nežádoucích účinků,7019.0,True,21
263,7022,CAP,Package leaflet,cs,5,Jak <přípravek> X uchovávat,7001.0,True,22
264,7023,CAP,Package leaflet,cs,6,Obsah balení a další informace,7001.0,True,23
265,7024,CAP,Package leaflet,cs,,Co <přípravek> X obsahuje ,7023.0,True,24
266,7025,CAP,Package leaflet,cs,,Jak<přípravek> X vypadá a co obsahuje toto balení,7023.0,True,25
267,7026,CAP,Package leaflet,cs,,Držitel rozhodnutí o registraci a výrobce,7023.0,True,26
268,7027,CAP,Package leaflet,cs,,Další informace o tomto přípravku získáte u místního zástupce držitele rozhodnutí o registraci:,7023.0,False,27
269,7028,CAP,Package leaflet,cs,,Tato příbalová informace byla naposledy revidována <{DD. MM. RRRR}> <{MM/RRRR}> <{měsíc RRRR}>.,7023.0,True,28
270,7029,CAP,Package leaflet,cs,,Další zdroje informací,7023.0,False,29
271,7030,CAP,Package leaflet,cs,,Následující informace jsou určeny pouze pro zdravotnické pracovníky:,7001.0,False,30
272,8001,CAP,SmPC,da,,PRODUKTRESUMÉ,,True,1
273,8002,CAP,SmPC,da,,"qDette lægemiddel er underlagt supplerende overvågning. Dermed kan nye sikkerhedsoplysninger hurtigt tilvejebringes. Sundhedspersoner anmodes om at indberette alle formodede bivirkninger. Se i pkt. 4.8, hvordan bivirkninger indberettes.",8001.0,False,2
274,8003,CAP,SmPC,da,1,LÆGEMIDLETS NAVN,8001.0,True,3
275,8004,CAP,SmPC,da,2,KVALITATIV OG KVANTITATIV SAMMENSÆTNING,8001.0,True,4
276,8005,CAP,SmPC,da,2.1,Generel beskrivelse,8004.0,False,5
277,8006,CAP,SmPC,da,2.2,Kvalitativ og kvantitativ sammensætning,8004.0,False,6
278,8007,CAP,SmPC,da,,"Hjælpestof(fer), som behandleren skal være opmærksom på",8006.0,False,7
279,8008,CAP,SmPC,da,3,LÆGEMIDDELFORM,8001.0,True,8
280,8009,CAP,SmPC,da,4,KLINISKE OPLYSNINGER,8001.0,True,9
281,8010,CAP,SmPC,da,4.1,Terapeutiske indikationer,8009.0,True,10
282,8011,CAP,SmPC,da,4.2,Dosering og administration,8009.0,True,11
283,8012,CAP,SmPC,da,,Dosering,8011.0,True,12
284,8013,CAP,SmPC,da,,Pædiatrisk population,8012.0,True,13
285,8014,CAP,SmPC,da,,Administration,8011.0,True,14
286,8015,CAP,SmPC,da,,"Sikkerhedsforanstaltninger, der skal tages før håndtering og administration af lægemidlet",8014.0,False,15
287,8016,CAP,SmPC,da,4.3,Kontraindikationer,8009.0,True,16
288,8017,CAP,SmPC,da,4.4,Særlige advarsler og forsigtighedsregler vedrørende brugen,8009.0,True,17
289,8018,CAP,SmPC,da,,Sporbarhed,8017.0,False,18
290,8019,CAP,SmPC,da,,Pædiatrisk population,8017.0,False,19
291,8020,CAP,SmPC,da,4.5,Interaktion med andre lægemidler og andre former for interaktion,8009.0,True,20
292,8021,CAP,SmPC,da,,Pædiatrisk population,8020.0,False,21
293,8022,CAP,SmPC,da,4.6,"Fertilitet, graviditet og amning",8009.0,True,22
294,8023,CAP,SmPC,da,,Graviditet,8022.0,False,23
295,8024,CAP,SmPC,da,,Amning,8022.0,False,24
296,8025,CAP,SmPC,da,,Fertilitet,8022.0,False,25
297,8026,CAP,SmPC,da,4.7,Virkning på evnen til at føre motorkøretøj og betjene maskiner,8009.0,True,26
298,8027,CAP,SmPC,da,4.8,Bivirkninger,8009.0,True,27
299,8028,CAP,SmPC,da,,Pædiatrisk population,8027.0,False,28
300,8029,CAP,SmPC,da,,Indberetning af formodede bivirkninger,8027.0,True,29
301,8030,CAP,SmPC,da,4.9,Overdosering,8009.0,True,30
302,8031,CAP,SmPC,da,,Pædiatrisk population,8030.0,False,31
303,8032,CAP,SmPC,da,5,FARMAKOLOGISKE EGENSKABER,8001.0,True,32
304,8033,CAP,SmPC,da,5.1,Farmakodynamiske egenskaber,8032.0,True,33
305,8034,CAP,SmPC,da,,Virkningsmekanisme,8033.0,False,34
306,8035,CAP,SmPC,da,,Farmakodynamisk virkning,8033.0,False,35
307,8036,CAP,SmPC,da,,Klinisk virkning og sikkerhed,8033.0,False,36
308,8037,CAP,SmPC,da,,Pædiatrisk population,8033.0,False,37
309,8038,CAP,SmPC,da,5.2,Farmakokinetiske egenskaber,8032.0,True,38
310,8039,CAP,SmPC,da,,Absorption,8038.0,False,39
311,8040,CAP,SmPC,da,,Fordeling,8038.0,False,40
312,8041,CAP,SmPC,da,,Biotransformation,8038.0,False,41
313,8042,CAP,SmPC,da,,Elimination,8038.0,False,42
314,8043,CAP,SmPC,da,,Linearitet/non-linearitet,8038.0,False,43
315,8044,CAP,SmPC,da,,Farmakokinetiske/farmakodynamiske forhold,8038.0,False,44
316,8045,CAP,SmPC,da,5.3,Non-kliniske sikkerhedsdata,8032.0,True,45
317,8046,CAP,SmPC,da,,Miljørisikovurdering,8045.0,False,46
318,8047,CAP,SmPC,da,6,FARMACEUTISKE OPLYSNINGER,8001.0,True,47
319,8048,CAP,SmPC,da,6.1,Hjælpestoffer,8047.0,True,48
320,8049,CAP,SmPC,da,6.2,Uforligeligheder,8047.0,True,49
321,8050,CAP,SmPC,da,6.3,Opbevaringstid,8047.0,True,50
322,8051,CAP,SmPC,da,6.4,Særlige opbevaringsforhold,8047.0,True,51
323,8052,CAP,SmPC,da,6.5,"Emballagetype og pakningsstørrelser <og specielt udstyr til anvendelse, administration eller implantation>",8047.0,True,52
324,8053,CAP,SmPC,da,6.6,Regler for bortskaffelse <og anden håndtering>,8047.0,True,53
325,8054,CAP,SmPC,da,,Brug i den pædiatriske population,8053.0,False,54
326,8055,CAP,SmPC,da,7,INDEHAVER AF MARKEDSFØRINGSTILLADELSEN,8001.0,True,55
327,8056,CAP,SmPC,da,8,MARKEDSFØRINGSTILLADELSESNUMMER (-NUMRE),8001.0,True,56
328,8057,CAP,SmPC,da,9,DATO FOR FØRSTE MARKEDSFØRINGSTILLADELSE/FORNYELSE AF TILLADELSEN,8001.0,True,57
329,8058,CAP,SmPC,da,10,DATO FOR ÆNDRING AF TEKSTEN,8001.0,True,58
330,8059,CAP,SmPC,da,11,DOSIMETRI,8001.0,False,59
331,8060,CAP,SmPC,da,12,INSTRUKTIONER FOR FREMSTILLING AF RADIOAKTIVE LÆGEMIDLER,8001.0,False,60
332,9001,CAP,BILAG II,da,,BILAG II,,True,1
333,9002,CAP,BILAG II,da,A,<FREMSTILLER(E) AF DET (DE) BIOLOGISK AKTIVE STOF(FER) OG> FREMSTILLER(E) ANSVARLIG(E) FOR BATCHFRIGIVELSE,9001.0,True,2
334,9003,CAP,BILAG II,da,,Navn og adresse på fremstilleren (fremstillerne) af det (de) biologisk aktive stof(fer),9002.0,False,3
335,9004,CAP,BILAG II,da,,"Navn og adresse på den fremstiller (de fremstillere), der er ansvarlig(e) for batchfrigivelse",9002.0,True,4
336,9005,CAP,BILAG II,da,B,BETINGELSER ELLER BEGRÆNSNINGER VEDRØRENDE UDLEVERING OG ANVENDELSE,9001.0,True,5
337,9006,CAP,BILAG II,da,,Officiel batchfrigivelse,9005.0,False,6
338,9007,CAP,BILAG II,da,C,ANDRE FORHOLD OG BETINGELSER FOR MARKEDSFØRINGSTILLADELSEN,9001.0,True,7
339,9008,CAP,BILAG II,da,,"Periodiske, opdaterede sikkerhedsindberetninger (PSUR’er)",9007.0,True,8
340,9009,CAP,BILAG II,da,D,BETINGELSER ELLER BEGRÆNSNINGER MED HENSYN TIL SIKKER OG EFFEKTIV ANVENDELSE AF LÆGEMIDLET ,9001.0,True,9
341,9010,CAP,BILAG II,da,,Risikostyringsplan (RMP) ,9009.0,True,10
342,9011,CAP,BILAG II,da,,Yderligere risikominimeringsforanstaltninger,9009.0,False,11
343,9012,CAP,BILAG II,da,,Forpligtelse til at gennemføre foranstaltninger efter udstedelse af markedsføringstilladelse,9009.0,False,12
344,9013,CAP,BILAG II,da,E,SÆRLIG FORPLIGTELSE TIL AT AFSLUTTE FORANSTALTNINGER EFTER UDSTEDELSE AF MARKEDSFØRINGSTILLADELSE TIL LÆGEMIDLER GODKENDT UNDER <BETINGEDE OMSTÆNDIGHEDER> <SÆRLIGE VILKÅR>,9001.0,False,13
345,10001,CAP,ETIKETTERING ,da,,ETIKETTERING ,,True,1
346,10002,CAP,ETIKETTERING ,da,,"MÆRKNING, DER SKAL ANFØRES <PÅ DEN YDRE EMBALLAGE> <OG> <PÅ DEN INDRE EMBALLAGE>",10001.0,True,2
347,10003,CAP,ETIKETTERING ,da,1,LÆGEMIDLETS NAVN,10002.0,True,3
348,10004,CAP,ETIKETTERING ,da,2,ANGIVELSE AF AKTIVT STOF/AKTIVE STOFFER,10002.0,True,4
349,10005,CAP,ETIKETTERING ,da,3,LISTE OVER HJÆLPESTOFFER,10002.0,True,5
350,10006,CAP,ETIKETTERING ,da,4,LÆGEMIDDELFORM OG INDHOLD (PAKNINGSSTØRRELSE),10002.0,True,6
351,10007,CAP,ETIKETTERING ,da,5,ANVENDELSESMÅDE OG ADMINISTRATIONSVEJ€,10002.0,True,7
352,10008,CAP,ETIKETTERING ,da,6,"SÆRLIG ADVARSEL OM, AT LÆGEMIDLET SKAL OPBEVARES UTILGÆNGELIGT FOR BØRN",10002.0,True,8
353,10009,CAP,ETIKETTERING ,da,7,EVENTUELLE ANDRE SÆRLIGE ADVARSLER,10002.0,True,9
354,10010,CAP,ETIKETTERING ,da,8,UDLØBSDATO,10002.0,True,10
355,10011,CAP,ETIKETTERING ,da,9,SÆRLIGE OPBEVARINGSBETINGELSER,10002.0,True,11
356,10012,CAP,ETIKETTERING ,da,10,EVENTUELLE SÆRLIGE FORHOLDSREGLER VED BORTSKAFFELSE AF IKKE ANVENDT LÆGEMIDDEL SAMT AFFALD HERAF,10002.0,True,12
357,10013,CAP,ETIKETTERING ,da,11,NAVN OG ADRESSE PÅ INDEHAVEREN AF MARKEDSFØRINGSTILLADELSEN,10002.0,True,13
358,10014,CAP,ETIKETTERING ,da,12,MARKEDSFØRINGSTILLADELSESNUMMER (-NUMRE),10002.0,True,14
359,10015,CAP,ETIKETTERING ,da,13,"BATCHNUMMER <, DONATIONS- OG PRODUKTKODER>",10002.0,True,15
360,10016,CAP,ETIKETTERING ,da,14,GENEREL KLASSIFIKATION FOR UDLEVERING ,10002.0,True,16
361,10017,CAP,ETIKETTERING ,da,15,INSTRUKTIONER VEDRØRENDE ANVENDELSEN,10002.0,True,17
362,10018,CAP,ETIKETTERING ,da,16,INFORMATION I BRAILLESKRIFT,10002.0,True,18
363,10019,CAP,ETIKETTERING ,da,17,ENTYDIG IDENTIFIKATOR – 2D-STREGKODE,10002.0,True,19
364,10020,CAP,ETIKETTERING ,da,18,ENTYDIG IDENTIFIKATOR - MENNESKELIGT LÆSBARE DATA,10002.0,True,20
365,10021,CAP,ETIKETTERING ,da,,MINDSTEKRAV TIL MÆRKNING PÅ BLISTER ELLER STRIP,10001.0,True,21
366,10022,CAP,ETIKETTERING ,da,1,LÆGEMIDLETS NAVN,10021.0,True,22
367,10023,CAP,ETIKETTERING ,da,2,NAVN PÅ INDEHAVEREN AF MARKEDSFØRINGSTILLADELSEN,10021.0,True,23
368,10024,CAP,ETIKETTERING ,da,3,UDLØBSDATO,10021.0,True,24
369,10025,CAP,ETIKETTERING ,da,4,"BATCHNUMMER<, DONATIONS- OG PRODUKTKODER>",10021.0,True,25
370,10026,CAP,ETIKETTERING ,da,5,ANDET,10021.0,True,26
371,10027,CAP,ETIKETTERING ,da,,MINDSTEKRAV TIL MÆRKNING PÅ SMÅ INDRE EMBALLAGER,10001.0,True,27
372,10028,CAP,ETIKETTERING ,da,1,LÆGEMIDLETS NAVN OG ADMINISTRATIONSVEJ€,10027.0,True,28
373,10029,CAP,ETIKETTERING ,da,2,ADMINISTRATIONSMETODE,10027.0,True,29
374,10030,CAP,ETIKETTERING ,da,3,UDLØBSDATO,10027.0,True,30
375,10031,CAP,ETIKETTERING ,da,4,"BATCHNUMMER<, DONATIONS- OG PRODUKTKODER>",10027.0,True,31
376,10032,CAP,ETIKETTERING ,da,5,"INDHOLD ANGIVET SOM VÆGT, VOLUMEN ELLER ENHEDER",10027.0,True,32
377,10033,CAP,ETIKETTERING ,da,6,ANDET,10027.0,True,33
378,11001,CAP,INDLÆGSSEDDEL,da,,INDLÆGSSEDDEL,,True,1
379,11002,CAP,INDLÆGSSEDDEL,da,,"q Dette lægemiddel er underlagt supplerende overvågning. Dermed kan der hurtigt tilvejebringes nye oplysninger om sikkerheden. <De> <Du> kan hjælpe ved at indberette alle de bivirkninger, <De> <du> får. Se sidst i <afsnit> <punkt> 4, hvordan <De> <du> indberetter bivirkninger",11001.0,False,2
380,11003,CAP,INDLÆGSSEDDEL,da,,Oversigt over indlægssedlen,11001.0,True,3
381,11004,CAP,INDLÆGSSEDDEL,da,1,Virkning og anvendelse,11001.0,True,4
382,11005,CAP,INDLÆGSSEDDEL,da,2,"Det skal <De> <du> vide, før <De> <du> begynder at <tage> <bruge> {X}",11001.0,True,5
383,11006,CAP,INDLÆGSSEDDEL,da,,<Tag> <Brug> ikke {X},11005.0,True,6
384,11007,CAP,INDLÆGSSEDDEL,da,,Advarsler og forsigtighedsregler,11005.0,True,7
385,11008,CAP,INDLÆGSSEDDEL,da,,Børn <og unge> ,11005.0,True,8
386,11009,CAP,INDLÆGSSEDDEL,da,,Brug af anden medicin sammen med {X},11005.0,True,9
387,11010,CAP,INDLÆGSSEDDEL,da,,"Brug af {X} sammen med <mad> <og> <,> <drikke> <og> <alkohol>",11005.0,True,10
388,11011,CAP,INDLÆGSSEDDEL,da,,"Graviditet <og> <,> amning <og frugtbarhed>",11005.0,True,11
389,11012,CAP,INDLÆGSSEDDEL,da,,Trafik- og arbejdssikkerhed,11005.0,True,12
390,11013,CAP,INDLÆGSSEDDEL,da,,"{X} indeholder {nævn de(t) hjælpestof(fer), hvor advarsel er påkrævet}",11005.0,False,13
391,11014,CAP,INDLÆGSSEDDEL,da,3,Sådan skal <De> <du> <tage> <bruge> {X},11001.0,True,14
392,11015,CAP,INDLÆGSSEDDEL,da,,Brug til børn <og unge>,11014.0,False,15
393,11016,CAP,INDLÆGSSEDDEL,da,,Hvis <De> <du> har <taget> <brugt> for meget {X},11014.0,False,16
394,11017,CAP,INDLÆGSSEDDEL,da,,Hvis <De> <du> har glemt at <tage> <bruge> {X},11014.0,False,17
395,11018,CAP,INDLÆGSSEDDEL,da,,Hvis <De> <du> holder op med at <tage> <bruge> {X},11014.0,False,18
396,11019,CAP,INDLÆGSSEDDEL,da,4,Bivirkninger,11001.0,True,19
397,11020,CAP,INDLÆGSSEDDEL,da,,Hos børn <og unge> kan endvidere ses følgende bivirkninger:,11019.0,False,20
398,11021,CAP,INDLÆGSSEDDEL,da,,Indberetning af bivirkninger,11019.0,True,21
399,11022,CAP,INDLÆGSSEDDEL,da,5,Opbevaring,11001.0,True,22
400,11023,CAP,INDLÆGSSEDDEL,da,6,Pakningsstørrelser og yderligere oplysninger,11001.0,True,23
401,11024,CAP,INDLÆGSSEDDEL,da,,{X} indeholder:,11023.0,True,24
402,11025,CAP,INDLÆGSSEDDEL,da,,Udseende og pakningsstørrelser,11023.0,True,25
403,11026,CAP,INDLÆGSSEDDEL,da,,Indehaver af markedsføringstilladelsen og fremstiller,11023.0,True,26
404,11027,CAP,INDLÆGSSEDDEL,da,,"Hvis <De> <du> ønsker yderligere oplysninger om <{X}> <dette lægemiddel>, skal <De> <du> henvende <Dem> <dig> til den lokale repræsentant for indehaveren af markedsføringstilladelsen:",11023.0,False,27
405,11028,CAP,INDLÆGSSEDDEL,da,,Denne indlægsseddel blev senest ændret <{MM/ÅÅÅÅ}> <{måned ÅÅÅÅ}.>,11023.0,True,28
406,11029,CAP,INDLÆGSSEDDEL,da,,Andre informationskilder,11023.0,False,29
407,11030,CAP,INDLÆGSSEDDEL,da,,Nedenstående oplysninger er til læger og sundhedspersonale:,11001.0,False,30
408,12001,CAP,SmPC,de,,ZUSAMMENFASSUNG DER MERKMALE DES ARZNEIMITTELS,,True,1
409,12002,CAP,SmPC,de,,"Dieses Arzneimittel unterliegt einer zusätzlichen Überwachung. Dies ermöglicht eine schnelle Identifizierung neuer Erkenntnisse über die Sicherheit. Angehörige von Gesundheitsberufen sind aufgefordert, jeden Verdachtsfall einer Nebenwirkung zu melden. Hinweise zur Meldung von Nebenwirkungen, siehe Abschnitt 4.8.",12001.0,False,2
410,12003,CAP,SmPC,de,1,BEZEICHNUNG DES ARZNEIMITTELS,12001.0,True,3
411,12004,CAP,SmPC,de,2,QUALITATIVE UND QUANTITATIVE ZUSAMMENSETZUNG,12001.0,True,4
412,12005,CAP,SmPC,de,2.1,Allgemeine Beschreibung,12004.0,False,5
413,12006,CAP,SmPC,de,2.2,Qualitative und quantitative Zusammensetzung,12004.0,False,6
414,12007,CAP,SmPC,de,,Sonstige(r) Bestandteil(e) mit bekannter Wirkung,12006.0,False,7
415,12008,CAP,SmPC,de,3,DARREICHUNGSFORM,12001.0,True,8
416,12009,CAP,SmPC,de,4,KLINISCHE ANGABEN,12001.0,True,9
417,12010,CAP,SmPC,de,4.1,Anwendungsgebiete,12009.0,True,10
418,12011,CAP,SmPC,de,4.2,Dosierung und Art der Anwendung,12009.0,True,11
419,12012,CAP,SmPC,de,,Dosierung,12011.0,True,12
420,12013,CAP,SmPC,de,,Kinder und Jugendliche,12012.0,True,13
421,12014,CAP,SmPC,de,,Art der Anwendung,12011.0,True,14
422,12015,CAP,SmPC,de,,Vorsichtsmaßnahmen vor / bei der Handhabung bzw. vor / während der Anwendung des Arzneimittels,12014.0,False,15
423,12016,CAP,SmPC,de,4.3,Gegenanzeigen,12009.0,True,16
424,12017,CAP,SmPC,de,4.4,Besondere Warnhinweise und Vorsichtsmaßnahmen für die Anwendung,12009.0,True,17
425,12018,CAP,SmPC,de,,Rückverfolgbarkeit,12017.0,False,18
426,12019,CAP,SmPC,de,,Kinder und Jugendliche,12017.0,False,19
427,12020,CAP,SmPC,de,4.5,Wechselwirkungen mit anderen Arzneimitteln und sonstige Wechselwirkungen,12009.0,True,20
428,12021,CAP,SmPC,de,,Kinder und Jugendliche,12020.0,False,21
429,12022,CAP,SmPC,de,4.6,"Fertilität, Schwangerschaft und Stillzeit",12009.0,True,22
430,12023,CAP,SmPC,de,,Schwangerschaft,12022.0,False,23
431,12024,CAP,SmPC,de,,Stillzeit,12022.0,False,24
432,12025,CAP,SmPC,de,,Fertilität,12022.0,False,25
433,12026,CAP,SmPC,de,4.7,Auswirkungen auf die Verkehrstüchtigkeit und die Fähigkeit zum Bedienen von Maschinen,12009.0,True,26
434,12027,CAP,SmPC,de,4.8,Nebenwirkungen,12009.0,True,27
435,12028,CAP,SmPC,de,,Kinder und Jugendliche,12027.0,False,28
436,12029,CAP,SmPC,de,,Meldung des Verdachts auf Nebenwirkungen,12027.0,True,29
437,12030,CAP,SmPC,de,4.9,Überdosierung,12009.0,True,30
438,12031,CAP,SmPC,de,,Kinder und Jugendliche,12030.0,False,31
439,12032,CAP,SmPC,de,5,PHARMAKOLOGISCHE EIGENSCHAFTEN,12001.0,True,32
440,12033,CAP,SmPC,de,5.1,Pharmakodynamische Eigenschaften,12032.0,True,33
441,12034,CAP,SmPC,de,,Wirkmechanismus,12033.0,False,34
442,12035,CAP,SmPC,de,,Pharmakodynamische Wirkungen,12033.0,False,35
443,12036,CAP,SmPC,de,,Klinische Wirksamkeit und Sicherheit,12033.0,False,36
444,12037,CAP,SmPC,de,,Kinder und Jugendliche,12033.0,False,37
445,12038,CAP,SmPC,de,5.2,Pharmakokinetische Eigenschaften,12032.0,True,38
446,12039,CAP,SmPC,de,,Resorption,12038.0,False,39
447,12040,CAP,SmPC,de,,Verteilung,12038.0,False,40
448,12041,CAP,SmPC,de,,Biotransformation,12038.0,False,41
449,12042,CAP,SmPC,de,,Elimination,12038.0,False,42
450,12043,CAP,SmPC,de,,Linearität/Nicht-Linearität,12038.0,False,43
451,12044,CAP,SmPC,de,,Pharmakokinetische/pharmakodynamische Zusammenhänge,12038.0,False,44
452,12045,CAP,SmPC,de,5.3,Präklinische Daten zur Sicherheit,12032.0,True,45
453,12046,CAP,SmPC,de,,Beurteilung der Risiken für die Umwelt (Environmental risk assessment [ERA]),12045.0,False,46
454,12047,CAP,SmPC,de,6,PHARMAZEUTISCHE ANGABEN,12001.0,True,47
455,12048,CAP,SmPC,de,6.1,Liste der sonstigen Bestandteile,12047.0,True,48
456,12049,CAP,SmPC,de,6.2,Inkompatibilitäten,12047.0,True,49
457,12050,CAP,SmPC,de,6.3,Dauer der Haltbarkeit,12047.0,True,50
458,12051,CAP,SmPC,de,6.4,Besondere Vorsichtsmaßnahmen für die Aufbewahrung,12047.0,True,51
459,12052,CAP,SmPC,de,6.5,"Art und Inhalt des Behältnisses <und spezielles Zubehör für den Gebrauch, die Anwendung oder die Implantation>",12047.0,True,52
460,12053,CAP,SmPC,de,6.6,Besondere Vorsichtsmaßnahmen für die Beseitigung <und sonstige Hinweise zur Handhabung>,12047.0,True,53
461,12054,CAP,SmPC,de,,Anwendung bei Kindern und Jugendlichen,12053.0,False,54
462,12055,CAP,SmPC,de,7,INHABER DER ZULASSUNG,12001.0,True,55
463,12056,CAP,SmPC,de,8,ZULASSUNGSNUMMER(N),12001.0,True,56
464,12057,CAP,SmPC,de,9,DATUM DER ERTEILUNG DER ZULASSUNG/VERLÄNGERUNG DER ZULASSUNG,12001.0,True,57
465,12058,CAP,SmPC,de,10,STAND DER INFORMATION,12001.0,True,58
466,12059,CAP,SmPC,de,11,DOSIMETRIE,12001.0,False,59
467,12060,CAP,SmPC,de,12,ANWEISUNGEN ZUR ZUBEREITUNG VON RADIOAKTIVEN ARZNEIMITTELN,12001.0,False,60
468,13001,CAP,ANHANG II,de,,ANHANG II,,True,1
469,13002,CAP,ANHANG II,de,A,"<HERSTELLER DES WIRKSTOFFS/DER WIRKSTOFFE BIOLOGISCHEN URSPRUNGS UND> HERSTELLER, DER (DIE) FÜR DIE CHARGENFREIGABE VERANTWORTLICH IST (SIND)",13001.0,True,2
470,13003,CAP,ANHANG II,de,,Name und Anschrift des (der) Hersteller(s) des Wirkstoffs/der Wirkstoffe biologischen Ursprungs,13002.0,False,3
