2021-05-04 15:57:28,431 : Flow Logger HTML : Starting HTML Conversion To Json | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-04 16:28:38,698 : ExtractContentBetween_1 : Finished Cleaning Match Results | CAP |  en | 1 | Abasaglar-h-2835-en_ANNEX II.json
2021-05-04 16:28:38,710 : ExtractContentBetween_1 : Extracting Content Between Headings | CAP |  en | 1 | Abasaglar-h-2835-en_ANNEX II.json
2021-05-04 16:28:38,718 : ExtractContentBetween_1 : Finished Extracting Content Between Headings | CAP |  en | 1 | Abasaglar-h-2835-en_ANNEX II.json
2021-05-04 16:28:38,720 : Flow Logger HTML : Completed Extracting Content Between Heading | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-04 16:28:38,738 : XmlGeneration_1 : PMS/OMS Annotation Not Performed | CAP |  en | 1 | Abasaglar-h-2835-en_ANNEX II.json
2021-05-04 16:28:38,740 : XmlGeneration_1 : Initiating XML Generation | CAP |  en | 1 | Abasaglar-h-2835-en_ANNEX II.json
2021-05-04 16:28:38,786 : XmlGeneration_1 : Writing to File:Abasaglar-h-2835-en_ANNEX II.xml | CAP |  en | 1 | Abasaglar-h-2835-en_ANNEX II.json
2021-05-04 16:29:50,884 : Flow Logger HTML : Completed Heading Extraction For File | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-04 16:29:50,893 : Flow Logger HTML : Starting Document Annotation For File | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-04 16:29:50,976 : Flow Logger HTML : Completed Document Annotation | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-04 16:29:50,980 : Flow Logger HTML : Starting Extracting Content Between Heading | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-04 16:29:51,119 : ExtractContentBetween_2 : Cleaning Match Results | CAP |  en | 2 | Abasaglar-h-2835-en_ANNEX III.json
2021-05-04 16:29:51,138 : ExtractContentBetween_2 : Finished Cleaning Match Results | CAP |  en | 2 | Abasaglar-h-2835-en_ANNEX III.json
2021-05-04 16:29:51,268 : ExtractContentBetween_2 : Extracting Content Between Headings | CAP |  en | 2 | Abasaglar-h-2835-en_ANNEX III.json
2021-05-04 16:29:52,170 : ExtractContentBetween_2 : Finished Extracting Content Between Headings | CAP |  en | 2 | Abasaglar-h-2835-en_ANNEX III.json
2021-05-04 16:29:52,177 : Flow Logger HTML : Completed Extracting Content Between Heading | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-04 16:29:52,201 : XmlGeneration_2 : PMS/OMS Annotation Not Performed | CAP |  en | 2 | Abasaglar-h-2835-en_ANNEX III.json
2021-05-04 16:29:52,203 : XmlGeneration_2 : Initiating XML Generation | CAP |  en | 2 | Abasaglar-h-2835-en_ANNEX III.json
2021-05-04 16:29:52,544 : XmlGeneration_2 : Writing to File:Abasaglar-h-2835-en_ANNEX III.xml | CAP |  en | 2 | Abasaglar-h-2835-en_ANNEX III.json
2021-05-04 16:36:10,829 : Flow Logger HTML : Completed Heading Extraction For File | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-04 16:36:10,830 : Flow Logger HTML : Starting Document Annotation For File | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-04 16:36:10,836 : Flow Logger HTML : Completed Document Annotation | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-04 16:36:10,837 : Flow Logger HTML : Starting Extracting Content Between Heading | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-04 16:36:10,841 : ExtractContentBetween_3 : Cleaning Match Results | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json
2021-05-04 16:36:10,845 : ExtractContentBetween_3 : Finished Cleaning Match Results | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json
2021-05-04 16:36:10,875 : ExtractContentBetween_3 : Extracting Content Between Headings | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json
2021-05-04 16:36:10,915 : ExtractContentBetween_3 : Finished Extracting Content Between Headings | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json
2021-05-04 16:36:10,917 : Flow Logger HTML : Completed Extracting Content Between Heading | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-04 16:36:10,928 : XmlGeneration_3 : PMS/OMS Annotation Not Performed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json
2021-05-04 16:36:10,929 : XmlGeneration_3 : Initiating XML Generation | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json
2021-05-04 16:36:11,533 : XmlGeneration_3 : Writing to File:Abasaglar-h-2835-en_ PACKAGE LEAFLET.xml | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json
2021-05-04 16:36:15,681 : Flow Logger HTML : Completed Processing Partitioned Jsons | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-04 17:16:10,886 : Flow Logger HTML : Starting HTML Conversion To Json | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:16:10,893 : Style Dictionary_d : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:16:11,241 : Style Dictionary_d : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:16:16,785 : Parser_W : Writing to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\outputJSON\CAP\en\Abilify-h-471-e.json | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:16:17,274 : Flow Logger HTML : Completed HTML Conversion To Json | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:16:17,275 : Flow Logger HTML : Starting Json Split | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:16:17,280 : Style Dictionary_N : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | CAP |  en | Json | Abilify-h-471-e.json
2021-05-04 17:16:17,317 : Style Dictionary_N : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | CAP |  en | Json | Abilify-h-471-e.json
2021-05-04 17:16:17,322 : Partition_W : Partitioning Json: Abilify-h-471-e.json | CAP |  en | Json | Abilify-h-471-e.json
2021-05-04 17:16:17,583 : Partition_W : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\CAP\en\Abilify-h-471-e_SmPC.json | CAP |  en | Json | Abilify-h-471-e.json
2021-05-04 17:16:17,667 : Partition_W : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\CAP\en\Abilify-h-471-e_ANNEX II.json | CAP |  en | Json | Abilify-h-471-e.json
2021-05-04 17:16:17,735 : Partition_W : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\CAP\en\Abilify-h-471-e_ANNEX III.json | CAP |  en | Json | Abilify-h-471-e.json
2021-05-04 17:16:17,758 : Partition_W : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\CAP\en\Abilify-h-471-e_ PACKAGE LEAFLET.json | CAP |  en | Json | Abilify-h-471-e.json
2021-05-04 17:16:17,786 : Flow Logger HTML : Completed Json Split | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:16:17,789 : Flow Logger HTML : Started Processing Partitioned Jsons | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:19:16,451 : Flow Logger HTML : Completed Heading Extraction For File | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:19:16,453 : Flow Logger HTML : Starting Document Annotation For File | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:19:38,033 : Flow Logger HTML : Completed Document Annotation | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:19:38,035 : Flow Logger HTML : Starting Extracting Content Between Heading | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:19:38,043 : ExtractContentBetween_0 : Cleaning Match Results | CAP |  en | 0 | Abilify-h-471-e_SmPC.json
2021-05-04 17:19:38,053 : ExtractContentBetween_0 : Finished Cleaning Match Results | CAP |  en | 0 | Abilify-h-471-e_SmPC.json
2021-05-04 17:19:38,173 : ExtractContentBetween_0 : Extracting Content Between Headings | CAP |  en | 0 | Abilify-h-471-e_SmPC.json
2021-05-04 17:19:38,267 : ExtractContentBetween_0 : Finished Extracting Content Between Headings | CAP |  en | 0 | Abilify-h-471-e_SmPC.json
2021-05-04 17:19:38,271 : Flow Logger HTML : Completed Extracting Content Between Heading | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:19:38,316 : XmlGeneration_0 : PMS/OMS Annotation Not Performed | CAP |  en | 0 | Abilify-h-471-e_SmPC.json
2021-05-04 17:19:38,318 : XmlGeneration_0 : Initiating XML Generation | CAP |  en | 0 | Abilify-h-471-e_SmPC.json
2021-05-04 17:19:38,975 : XmlGeneration_0 : Writing to File:Abilify-h-471-e_SmPC.xml | CAP |  en | 0 | Abilify-h-471-e_SmPC.json
2021-05-04 17:19:48,132 : Flow Logger HTML : Completed Heading Extraction For File | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:19:48,135 : Flow Logger HTML : Starting Document Annotation For File | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:19:48,154 : Flow Logger HTML : Completed Document Annotation | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:19:48,158 : Flow Logger HTML : Starting Extracting Content Between Heading | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:19:48,164 : ExtractContentBetween_1 : Cleaning Match Results | CAP |  en | 1 | Abilify-h-471-e_ANNEX II.json
2021-05-04 17:19:48,178 : ExtractContentBetween_1 : Finished Cleaning Match Results | CAP |  en | 1 | Abilify-h-471-e_ANNEX II.json
2021-05-04 17:19:48,192 : ExtractContentBetween_1 : Extracting Content Between Headings | CAP |  en | 1 | Abilify-h-471-e_ANNEX II.json
2021-05-04 17:19:48,206 : ExtractContentBetween_1 : Finished Extracting Content Between Headings | CAP |  en | 1 | Abilify-h-471-e_ANNEX II.json
2021-05-04 17:19:48,209 : Flow Logger HTML : Completed Extracting Content Between Heading | CAP |  en | HTML | Abilify-h-471-e.html
2021-05-04 17:19:48,238 : XmlGeneration_1 : PMS/OMS Annotation Not Performed | CAP |  en | 1 | Abilify-h-471-e_ANNEX II.json
2021-05-04 17:19:48,240 : XmlGeneration_1 : Initiating XML Generation | CAP |  en | 1 | Abilify-h-471-e_ANNEX II.json
2021-05-04 17:19:48,291 : XmlGeneration_1 : Writing to File:Abilify-h-471-e_ANNEX II.xml | CAP |  en | 1 | Abilify-h-471-e_ANNEX II.json
2021-05-04 17:20:32,402 : Flow Logger HTML : Starting HTML Conversion To Json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:20:32,410 : Style Dictionary_G : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:20:32,830 : Style Dictionary_G : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:20:38,942 : Parser_X : Writing to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\outputJSON\CAP\en\AbilifyMaintena-h-2755-e.json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:20:39,449 : Flow Logger HTML : Completed HTML Conversion To Json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:20:39,451 : Flow Logger HTML : Starting Json Split | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:20:39,456 : Style Dictionary_Q : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:20:39,494 : Style Dictionary_Q : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:20:39,499 : Partition_T : Partitioning Json: AbilifyMaintena-h-2755-e.json | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:20:39,710 : Partition_T : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\CAP\en\AbilifyMaintena-h-2755-e_SmPC.json | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:20:39,778 : Partition_T : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\CAP\en\AbilifyMaintena-h-2755-e_ANNEX II.json | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:20:39,910 : Partition_T : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\CAP\en\AbilifyMaintena-h-2755-e_ANNEX III.json | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:20:39,946 : Partition_T : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\CAP\en\AbilifyMaintena-h-2755-e_ PACKAGE LEAFLET.json | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:20:39,977 : Flow Logger HTML : Completed Json Split | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:20:39,979 : Flow Logger HTML : Started Processing Partitioned Jsons | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:21:43,451 : Flow Logger HTML : Completed Heading Extraction For File | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:21:43,453 : Flow Logger HTML : Starting Document Annotation For File | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:21:43,462 : Flow Logger HTML : Completed Document Annotation | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:21:43,465 : Flow Logger HTML : Starting Extracting Content Between Heading | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:21:43,469 : ExtractContentBetween_0 : Cleaning Match Results | CAP |  en | 0 | AbilifyMaintena-h-2755-e_SmPC.json
2021-05-04 17:21:43,477 : ExtractContentBetween_0 : Finished Cleaning Match Results | CAP |  en | 0 | AbilifyMaintena-h-2755-e_SmPC.json
2021-05-04 17:21:43,520 : ExtractContentBetween_0 : Extracting Content Between Headings | CAP |  en | 0 | AbilifyMaintena-h-2755-e_SmPC.json
2021-05-04 17:21:43,548 : ExtractContentBetween_0 : Finished Extracting Content Between Headings | CAP |  en | 0 | AbilifyMaintena-h-2755-e_SmPC.json
2021-05-04 17:21:43,551 : Flow Logger HTML : Completed Extracting Content Between Heading | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:21:43,575 : XmlGeneration_0 : PMS/OMS Annotation Not Performed | CAP |  en | 0 | AbilifyMaintena-h-2755-e_SmPC.json
2021-05-04 17:21:43,577 : XmlGeneration_0 : Initiating XML Generation | CAP |  en | 0 | AbilifyMaintena-h-2755-e_SmPC.json
2021-05-04 17:24:30,198 : Flow Logger HTML : Starting HTML Conversion To Json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:24:30,207 : Style Dictionary_v : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:24:30,551 : Style Dictionary_v : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:24:53,530 : Flow Logger HTML : Starting HTML Conversion To Json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:24:53,536 : Style Dictionary_g : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:24:53,851 : Style Dictionary_g : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:24:59,451 : Parser_X : Writing to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\outputJSON\CAP\en\AbilifyMaintena-h-2755-e.json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:24:59,789 : Flow Logger HTML : Completed HTML Conversion To Json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:24:59,791 : Flow Logger HTML : Starting Json Split | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:24:59,796 : Style Dictionary_s : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:24:59,835 : Style Dictionary_s : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:24:59,840 : Partition_z : Partitioning Json: AbilifyMaintena-h-2755-e.json | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:24:59,999 : Partition_z : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\CAP\en\AbilifyMaintena-h-2755-e_SmPC.json | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:25:00,099 : Partition_z : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\CAP\en\AbilifyMaintena-h-2755-e_ANNEX II.json | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:25:00,228 : Partition_z : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\CAP\en\AbilifyMaintena-h-2755-e_ANNEX III.json | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:25:00,271 : Partition_z : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\CAP\en\AbilifyMaintena-h-2755-e_ PACKAGE LEAFLET.json | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:25:00,324 : Flow Logger HTML : Completed Json Split | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:25:00,340 : Flow Logger HTML : Started Processing Partitioned Jsons | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:25:45,012 : Flow Logger HTML : Completed Heading Extraction For File | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:25:45,014 : Flow Logger HTML : Starting Document Annotation For File | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:25:45,021 : Flow Logger HTML : Completed Document Annotation | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:25:45,023 : Flow Logger HTML : Starting Extracting Content Between Heading | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:29:21,716 : Flow Logger HTML : Starting HTML Conversion To Json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:29:21,730 : Style Dictionary_V : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:29:22,233 : Style Dictionary_V : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:29:32,371 : Parser_L : Writing to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\outputJSON\CAP\en\AbilifyMaintena-h-2755-e.json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:29:32,832 : Flow Logger HTML : Completed HTML Conversion To Json | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:29:32,834 : Flow Logger HTML : Starting Json Split | CAP |  en | HTML | AbilifyMaintena-h-2755-e.html
2021-05-04 17:29:32,838 : Style Dictionary_n : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
2021-05-04 17:29:32,872 : Style Dictionary_n : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | CAP |  en | Json | AbilifyMaintena-h-2755-e.json
